# %ECSV 0.9
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {fullname: ./ESO-2.2m/P106/2020-12-22/ESO-2.2m-P106-2020-12-22-tap.dat}
# - {site: La Silla Observatory}
# - {lon: -70.73000000000005}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 106}
# - {night: '2020-12-22'}
# schema: astropy-2.0
period object target ra dec telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 FLAT,SCREEN "" 301.50643805 -80.05751 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 1.165 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:44:30 2 2020-12-22T18:45:07
60 FLAT,SCREEN "" 301.69131388 -80.05781 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 1.164 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:44:30 3 2020-12-22T18:45:50
60 FLAT,SCREEN "" 301.86779194 -80.05809 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 1.164 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:44:30 4 2020-12-22T18:46:31
60 FLAT,SCREEN "" 302.044275 -80.05838 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 1.164 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:44:30 5 2020-12-22T18:47:14
60 FLAT,SCREEN "" 302.22076305 -80.05866 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 1.165 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:44:30 6 2020-12-22T18:47:56
60 FLAT,SCREEN "" 303.23776611 -80.06028 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.76 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:51:29 2 2020-12-22T18:51:59
60 FLAT,SCREEN "" 303.41428805 -80.06056 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.76 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:51:29 3 2020-12-22T18:52:41
60 FLAT,SCREEN "" 303.59081388 -80.06084 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.76 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:51:29 4 2020-12-22T18:53:22
60 FLAT,SCREEN "" 303.75894 -80.06111 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.761 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:51:29 5 2020-12-22T18:54:02
60 FLAT,SCREEN "" 303.93547611 -80.06138 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.76 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 1.58 0.76 0.76 1 2020-12-22T18:51:29 6 2020-12-22T18:54:44
