# %ECSV 0.9
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000005}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 106}
# - {night: '2021-02-04'}
# - {rootdir: .}
# schema: astropy-2.0
period object target ra dec telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 BIAS DUMMY 334.64319805 -29.33422 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE BIAS 0.0 "" BB#RC/162_ESO844 testOB 100120012 1.0 1.0 0.63 0.63 1 2021-02-04T18:02:20 1 2021-02-04T18:02:28
60 OBJECT,SKY WHATEVER 341.452525 -29.34101 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE OBJECT,SKY 0.142 "" "" TestOB 100412975 1.0 1.0 0.63 0.63 1 2021-02-04T18:28:54 1 2021-02-04T18:29:23
60 BIAS "" 341.61743888 -78.52849 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.531 1.582 0.63 0.63 1 2021-02-04T18:30:34 1 2021-02-04T18:30:39
60 BIAS "" 341.80465611 -80.10696 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.63 0.63 1 2021-02-04T18:30:34 2 2021-02-04T18:31:27
60 FLAT,SCREEN "" 341.939785 -80.10703 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.47 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.63 0.63 2 2021-02-04T18:31:29 2 2021-02-04T18:32:00
60 BIAS "" 342.015795 -80.10707 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.63 0.63 1 2021-02-04T18:30:34 3 2021-02-04T18:32:17
60 FLAT,SCREEN "" 342.11714194 -80.10713 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.83 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.63 0.63 2 2021-02-04T18:31:29 3 2021-02-04T18:32:40
60 BIAS "" 342.21849 -80.10718 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.63 0.63 1 2021-02-04T18:30:34 4 2021-02-04T18:33:05
60 FLAT,SCREEN "" 342.286055 -80.10722 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.83 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.63 0.63 2 2021-02-04T18:31:29 4 2021-02-04T18:33:21
60 BIAS "" 342.40148 -80.10728 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.63 0.63 1 2021-02-04T18:30:34 5 2021-02-04T18:33:52
60 FLAT,SCREEN "" 342.40148 -80.10728 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.83 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.63 0.63 2 2021-02-04T18:31:29 5 2021-02-04T18:34:02
60 FLAT,SCREEN "" 342.63233194 -80.1074 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.829 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.63 0.63 2 2021-02-04T18:31:29 6 2021-02-04T18:34:43
60 FLAT "" 344.16031388 -29.34062 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 1 2021-02-04T18:40:11
60 FLAT "" 344.41125 -29.34075 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.041 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 2 2021-02-04T18:41:12
60 FLAT "" 344.67055194 -29.34088 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 3 2021-02-04T18:42:12
60 FLAT "" 344.92148888 -29.34101 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 4 2021-02-04T18:43:13
60 FLAT "" 345.18079 -29.34113 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 5 2021-02-04T18:44:14
60 FLAT "" 345.43172805 -29.34125 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 6 2021-02-04T18:45:15
60 FLAT "" 345.69103 -29.34137 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 7 2021-02-04T18:46:17
60 FLAT "" 345.94196805 -29.34149 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 8 2021-02-04T18:47:17
60 FLAT "" 346.20127111 -29.34161 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.0 1.0 0.63 0.63 2 2021-02-04T18:34:37 9 2021-02-04T18:48:18
