# %ECSV 0.9
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000005}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 107}
# - {night: '2021-06-09'}
# - {rootdir: .}
# schema: astropy-2.0
period object target ra dec telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 BIAS DUMMY 123.95614611 -28.99436 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE BIAS 0.0 "" BB#RC/162_ESO844 testOB 100120012 1.0 1.0 1.11 1.11 1 2021-06-09T19:46:09 1 2021-06-09T19:46:18
60 FLAT,SCREEN "" 125.882125 -79.9279 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 39.541 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.576 1.576 1.11 1.11 1 2021-06-09T19:50:54 3 2021-06-09T19:51:46
60 FLAT,SCREEN "" 126.21396611 -79.92732 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 39.574 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.576 1.576 1.11 1.11 1 2021-06-09T19:50:54 4 2021-06-09T19:53:05
60 FLAT,SCREEN "" 126.53749388 -79.92676 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 39.574 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.576 1.576 1.11 1.11 1 2021-06-09T19:50:54 5 2021-06-09T19:54:23
60 FLAT,SCREEN "" 126.86100388 -79.9262 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 39.574 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.576 1.576 1.11 1.11 1 2021-06-09T19:50:54 6 2021-06-09T19:55:42
60 FLAT,SCREEN "" 127.18449611 -79.92564 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 39.573 "" BB#RC/162_ESO844 DomeFlatsP106 100185402 1.576 1.576 1.11 1.11 1 2021-06-09T19:50:54 7 2021-06-09T19:57:00
60 BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 "" "" "" "" 1 2021-06-09T20:00:07 1 2021-06-09T20:00:12
106 "" "" 127.69798 -29.15834 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 6.512 "" G,R,I,Z testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:00:33 1 2021-06-09T20:01:01
60 BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 "" "" "" "" 1 2021-06-09T20:00:07 2 2021-06-09T20:01:02
60 BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 "" "" "" "" 1 2021-06-09T20:00:07 3 2021-06-09T20:01:50
60 BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 "" "" "" "" 1 2021-06-09T20:00:07 4 2021-06-09T20:02:39
60 BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 "" "" "" "" 1 2021-06-09T20:00:07 5 2021-06-09T20:03:27
106 "" "" 128.96707388 -29.15625 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 6.52 "" G,R,I,Z testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 1 2021-06-09T20:05:42
106 "" "" 128.88358194 -29.15638 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 2 2021-06-09T20:05:43
106 "" "" 128.90863 -29.15634 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 3 2021-06-09T20:05:50
106 "" "" 128.94202694 -29.15629 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 4 2021-06-09T20:05:56
106 "" "" 128.96707388 -29.15625 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 5 2021-06-09T20:06:02
106 "" "" 128.99212194 -29.15621 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 6 2021-06-09T20:06:08
106 "" "" 129.01716888 -29.15617 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 2.0 J,H,K testOB -1 1.0 1.0 1.11 1.11 1 2021-06-09T20:05:25 7 2021-06-09T20:06:15
60 FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 "" "" 910-StanCal-norm 100319512 "" "" "" "" 2 2021-06-09T20:04:12 1 2021-06-09T20:09:36
60 FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 "" "" 910-StanCal-norm 100319512 "" "" "" "" 2 2021-06-09T20:04:12 2 2021-06-09T20:10:37
60 FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 "" "" 910-StanCal-norm 100319512 "" "" "" "" 2 2021-06-09T20:04:12 3 2021-06-09T20:11:36
60 FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 "" "" 910-StanCal-norm 100319512 "" "" "" "" 2 2021-06-09T20:04:12 4 2021-06-09T20:12:37
