# %ECSV 1.0
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - {name: target.mask, datatype: bool}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: dp_id, datatype: string}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: det_dit.mask, datatype: bool}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.code.member;obs.sequence}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.number;obs}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000002}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 108}
# - {night: '2021-10-30'}
# - {rootdir: .}
# - __serialized_columns__:
#     dec:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dec}
#     det_dit:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: det_dit}
#       mask: !astropy.table.SerializedColumn {name: det_dit.mask}
#     dp_id:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_id}
#     dp_tech:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_tech}
#     dp_type:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_type}
#     exposure:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: exposure}
#     filter_path:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: filter_path}
#     ob_id:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: ob_id}
#     period:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: period}
#     ra:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: ra}
#     target:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: target}
#       mask: !astropy.table.SerializedColumn {name: target.mask}
#     tel_airm_end:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_airm_end}
#     tel_airm_start:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_airm_start}
#     tel_ambi_fwhm_end:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_ambi_fwhm_end}
#     tel_ambi_fwhm_start:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_ambi_fwhm_start}
#     tpl_expno:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tpl_expno}
#     tpl_seqno:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tpl_seqno}
# schema: astropy-2.0
period object target target.mask ra dec dp_id telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit det_dit.mask filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 OBJECT,SKY WHATEVER False 222.34668111 -29.14461 FEROS.2021-10-30T16:56:45.904 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE OBJECT,SKY 0.144 nan True "" TestOB 100412975 1.0 1.0 0.56 0.56 1 2021-10-30T16:56:15 1 2021-10-30T16:56:45
60 BIAS "" True 222.446865 -29.14474 FEROS.2021-10-30T16:57:10.346 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.152 0.56 0.56 1 2021-10-30T16:57:05 1 2021-10-30T16:57:10
60 BIAS "" True 222.51604611 -59.05697 FEROS.2021-10-30T16:57:58.491 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.152 1.575 0.56 0.56 1 2021-10-30T16:57:05 2 2021-10-30T16:57:58
60 BIAS "" True 222.47174611 -79.91147 FEROS.2021-10-30T16:58:48.356 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.575 1.575 0.56 0.56 1 2021-10-30T16:57:05 3 2021-10-30T16:58:48
60 BIAS "" True 222.67882 -79.91174 FEROS.2021-10-30T16:59:36.781 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.575 1.575 0.56 0.56 1 2021-10-30T16:57:05 4 2021-10-30T16:59:36
60 BIAS "" True 222.86933305 -79.91199 FEROS.2021-10-30T17:00:24.567 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.575 1.575 0.56 0.56 1 2021-10-30T16:57:05 5 2021-10-30T17:00:24
60 FLAT,SCREEN "" True 223.01843305 -79.91219 WFI.2021-10-30T17:01:00.973 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.972 nan True BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.575 1.575 0.56 0.56 2 2021-10-30T16:59:32 4 2021-10-30T17:01:00
60 FLAT,SCREEN "" True 223.20067111 -79.91243 WFI.2021-10-30T17:01:42.908 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.972 nan True BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.575 1.575 0.56 0.56 2 2021-10-30T16:59:32 5 2021-10-30T17:01:42
60 FLAT,SCREEN "" True 223.37462888 -79.91267 WFI.2021-10-30T17:02:24.713 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.972 nan True BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.575 1.575 0.56 0.56 2 2021-10-30T16:59:32 6 2021-10-30T17:02:24
60 FLAT,SCREEN "" True 223.54030694 -79.91289 WFI.2021-10-30T17:03:06.227 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.972 nan True BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.575 1.575 0.56 0.56 2 2021-10-30T16:59:32 7 2021-10-30T17:03:06
60 FLAT,SCREEN "" True 223.71427305 -79.91312 WFI.2021-10-30T17:03:47.992 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.972 nan True BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.575 1.575 0.56 0.56 2 2021-10-30T16:59:32 8 2021-10-30T17:03:47
60 FLAT "" True 224.73230111 -51.54381 FEROS.2021-10-30T17:06:43.356 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.081 1.0 0.56 0.56 2 2021-10-30T17:01:09 1 2021-10-30T17:06:43
60 FLAT "" True 225.08507805 -29.14841 FEROS.2021-10-30T17:07:42.262 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.56 0.56 2 2021-10-30T17:01:09 2 2021-10-30T17:07:42
60 FLAT "" True 225.33554611 -29.14876 FEROS.2021-10-30T17:08:42.479 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.56 0.56 2 2021-10-30T17:01:09 3 2021-10-30T17:08:42
60 FLAT "" True 225.58601388 -29.14912 FEROS.2021-10-30T17:09:42.294 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.56 0.56 2 2021-10-30T17:01:09 4 2021-10-30T17:09:42
60 FLAT "" True 225.83648305 -29.14948 FEROS.2021-10-30T17:10:42.511 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.56 0.56 2 2021-10-30T17:01:09 5 2021-10-30T17:10:42
