# %ECSV 0.9
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.number}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000005}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 106}
# - {night: '2021-01-27'}
# - {rootdir: .}
# schema: astropy-2.0
period object target ra dec telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 BIAS DUMMY 340.24150611 -29.33815 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE BIAS 0.0 "" BB#RC/162_ESO844 testOB 100120012 1.0 1.0 0.9 0.9 1 2021-01-27T18:55:52 1 2021-01-27T18:56:00
60 OBJECT,SKY WHATEVER 348.16786194 -29.34416 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE OBJECT,SKY 0.142 "" "" TestOB 100412975 1.0 1.0 0.9 0.9 1 2021-01-27T19:27:07 1 2021-01-27T19:27:36
60 BIAS "" 348.35188305 -29.34423 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.0 1.027 0.9 0.9 1 2021-01-27T19:28:14 1 2021-01-27T19:28:19
60 BIAS "" 348.51110805 -42.44421 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.027 1.582 0.9 0.9 1 2021-01-27T19:28:14 2 2021-01-27T19:29:08
60 BIAS "" 348.65243694 -80.10929 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 1 2021-01-27T19:28:14 3 2021-01-27T19:29:56
60 BIAS "" 348.86362388 -80.10936 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 1 2021-01-27T19:28:14 4 2021-01-27T19:30:45
60 BIAS "" 349.06636305 -80.10942 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 1 2021-01-27T19:28:14 5 2021-01-27T19:31:33
60 FLAT,SCREEN "" 350.18145611 -80.10975 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.825 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.9 0.9 2 2021-01-27T19:34:30 2 2021-01-27T19:35:58
60 FLAT,SCREEN "" 350.35886 -80.1098 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.825 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.9 0.9 2 2021-01-27T19:34:30 3 2021-01-27T19:36:39
60 FLAT,SCREEN "" 350.536265 -80.10985 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.825 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.9 0.9 2 2021-01-27T19:34:30 4 2021-01-27T19:37:21
60 FLAT "" 350.66298388 -80.10988 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 2 2021-01-27T19:32:18 1 2021-01-27T19:37:51
60 FLAT,SCREEN "" 350.70522305 -80.10989 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.825 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.9 0.9 2 2021-01-27T19:34:30 5 2021-01-27T19:38:02
60 FLAT,SCREEN "" 350.88263 -80.10994 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.825 "" BB#RC/162_ESO844 DomeFlatsCalPlan 100185402 1.582 1.582 0.9 0.9 2 2021-01-27T19:34:30 6 2021-01-27T19:38:43
60 FLAT "" 350.91642194 -80.10995 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 2 2021-01-27T19:32:18 2 2021-01-27T19:38:52
60 FLAT "" 351.17831 -80.11001 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.582 1.582 0.9 0.9 2 2021-01-27T19:32:18 3 2021-01-27T19:39:53
60 FLAT "" 351.43175194 -80.11007 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.582 1.515 0.9 0.9 2 2021-01-27T19:32:18 4 2021-01-27T19:40:54
60 FLAT "" 351.68031305 -74.49601 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.042 "" "" 910-StanCal-norm 100319512 1.419 1.0 0.9 0.9 2 2021-01-27T19:32:18 5 2021-01-27T19:41:55
